season,week,n_active,actual_elim_count,predicted_elim_count,actual_elims,predicted_elims,exact_match,jaccard,missing_vote_estimates
29,2,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
29,3,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
29,4,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
29,5,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
29,6,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
29,7,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
29,8,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
29,9,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
29,10,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
29,11,15,15,15,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,AJ McLean                  ;Anne Heche                 ;Carole Baskin              ;Charles Oakley             ;Chrishell Stause           ;Jeannie Mai                ;Jesse Metcalfe             ;Johnny Weir                ;Justina Machado            ;Kaitlyn Bristowe           ;Monica Aldama              ;Nelly                      ;Nev Schulman               ;Skai Jackson               ;Veron Davis                ,1,1.0,15
30,1,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
30,2,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
30,3,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
30,4,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
30,5,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
30,6,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
30,7,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
30,8,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
30,9,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
30,10,15,15,15,"Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ","Amanda Kloots              ;Brian Austin Green         ;Christine Chiu             ;Cody Rigsby                ;Iman Shumpert              ;Jimmie Allen               ;JoJo Siwa                  ;Kenya Moore                ;Martin Kove                ;Matt James                 ;Melanie C                  ;Melora Hardin              ;Mike ""The Miz"" Mizanin ;Olivia Jade                ;Suni Lee                   ",1,1.0,15
31,1,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
31,2,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
31,3,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
31,4,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
31,5,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
31,6,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
31,7,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
31,8,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
31,9,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
31,10,16,16,16,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,Charli D'Amelio            ;Cheryl Ladd                ;Daniel Durant              ;Gabby Windey               ;Heidi D'Amelio             ;Jason Lewis                ;Jessie James Decker        ;Jordin Sparks              ;Joseph Baena               ;Sam Champion               ;Selma Blair                ;Shangela                   ;Teresa Giudice             ;Trevor Donovan             ;Vinny Guadagnino           ;Wayne Brady                ,1,1.0,16
32,1,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,2,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,3,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,4,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,5,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,6,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,7,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,8,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,9,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,10,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
32,11,14,14,14,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,Adrian Peterson            ;Alyson Hannigan            ;Ariana Madix               ;Barry Williams             ;Charity Lawson             ;Harry Jowsey               ;Jamie Lynn Spears          ;Jason Mraz                 ;Lele Pons                  ;Matt Walsh                 ;Mauricio Umansky           ;Mira Sorvino               ;Tyson Beckford             ;Xochitl Gomez              ,1,1.0,14
