season, week, method , bottom2_save, rank_tie_method, k_official, n_active_before, eliminated_pred
    26,    3, rank   , False       , min            ,          3,               6, Chris Mazdzer; Jennie Finch Daigle; Mirai Nagasu
    26,    4, rank   , False       , min            ,          0,               3, 
    26,    1, rank   , True        , min            ,          2,              10, Johnny Damon; Kareem Abdul-Jabbar
    26,    2, rank   , True        , min            ,          2,               8, Jamie Anderson; Jennie Finch Daigle
    26,    3, rank   , True        , min            ,          3,               6, Arike Ogunbowale; Chris Mazdzer; Mirai Nagasu
    26,    4, rank   , True        , min            ,          0,               3, 
    26,    1, rank   , False       , average        ,          2,              10, Jamie Anderson; Johnny Damon
    26,    2, rank   , False       , average        ,          2,               8, Kareem Abdul-Jabbar; Arike Ogunbowale
    26,    3, rank   , False       , average        ,          3,               6, Chris Mazdzer; Jennie Finch Daigle; Mirai Nagasu
    26,    4, rank   , False       , average        ,          0,               3, 
    26,    1, rank   , True        , average        ,          2,              10, Johnny Damon; Kareem Abdul-Jabbar
    26,    2, rank   , True        , average        ,          2,               8, Jamie Anderson; Jennie Finch Daigle
    26,    3, rank   , True        , average        ,          3,               6, Arike Ogunbowale; Chris Mazdzer; Mirai Nagasu
    26,    4, rank   , True        , average        ,          0,               3, 
    27,    1, percent, False       ,                ,          1,              13, Nikki Glaser
    27,    2, percent, False       ,                ,          1,              12, Danelle Umstead
    27,    3, percent, False       ,                ,          1,              11, Nancy McKeon
    27,    4, percent, False       ,                ,          1,              10, Tinashe
    27,    5, percent, False       ,                ,          0,               9, 
    27,    6, percent, False       ,                ,          1,               9, Mary Lou Retton
    27,    7, percent, False       ,                ,          2,               8, DeMarcus Ware; John Schneider
    27,    8, percent, False       ,                ,          2,               6, Joe Amabile; Juan Pablo Di Pace
    27,    9, percent, False       ,                ,          0,               4, 
    27,    1, percent, True        ,                ,          1,              13, Nikki Glaser
    27,    2, percent, True        ,                ,          1,              12, Danelle Umstead
    27,    3, percent, True        ,                ,          1,              11, Nancy McKeon
    27,    4, percent, True        ,                ,          1,              10, Tinashe
    27,    5, percent, True        ,                ,          0,               9, 
    27,    6, percent, True        ,                ,          1,               9, John Schneider
    27,    7, percent, True        ,                ,          2,               8, Mary Lou Retton; DeMarcus Ware
    27,    8, percent, True        ,                ,          2,               6, Joe Amabile; Bobby Bones
    27,    9, percent, True        ,                ,          0,               4, 
    27,    1, rank   , False       , min            ,          1,              13, Nikki Glaser
    27,    2, rank   , False       , min            ,          1,              12, Danelle Umstead
    27,    3, rank   , False       , min            ,          1,              11, Nancy McKeon
    27,    4, rank   , False       , min            ,          1,              10, DeMarcus Ware
    27,    5, rank   , False       , min            ,          0,               9, 
    27,    6, rank   , False       , min            ,          1,               9, John Schneider
    27,    7, rank   , False       , min            ,          2,               8, Joe Amabile; Mary Lou Retton
    27,    8, rank   , False       , min            ,          2,               6, Tinashe; Juan Pablo Di Pace
    27,    9, rank   , False       , min            ,          0,               4, 
    27,    1, rank   , True        , min            ,          1,              13, Nikki Glaser
    27,    2, rank   , True        , min            ,          1,              12, Danelle Umstead
    27,    3, rank   , True        , min            ,          1,              11, Nancy McKeon
    27,    4, rank   , True        , min            ,          1,              10, John Schneider
    27,    5, rank   , True        , min            ,          0,               9, 
    27,    6, rank   , True        , min            ,          1,               9, Tinashe
    27,    7, rank   , True        , min            ,          2,               8, Joe Amabile; Mary Lou Retton
    27,    8, rank   , True        , min            ,          2,               6, DeMarcus Ware; Evanna Lynch
    27,    9, rank   , True        , min            ,          0,               4, 
    27,    1, rank   , False       , average        ,          1,              13, Nikki Glaser
    27,    2, rank   , False       , average        ,          1,              12, Danelle Umstead
    27,    3, rank   , False       , average        ,          1,              11, Nancy McKeon
    27,    4, rank   , False       , average        ,          1,              10, DeMarcus Ware
    27,    5, rank   , False       , average        ,          0,               9, 
    27,    6, rank   , False       , average        ,          1,               9, John Schneider
    27,    7, rank   , False       , average        ,          2,               8, Joe Amabile; Mary Lou Retton
    27,    8, rank   , False       , average        ,          2,               6, Tinashe; Juan Pablo Di Pace
    27,    9, rank   , False       , average        ,          0,               4, 
    27,    1, rank   , True        , average        ,          1,              13, Nikki Glaser
    27,    2, rank   , True        , average        ,          1,              12, Danelle Umstead
    27,    3, rank   , True        , average        ,          1,              11, Nancy McKeon
    27,    4, rank   , True        , average        ,          1,              10, John Schneider
    27,    5, rank   , True        , average        ,          0,               9, 
    27,    6, rank   , True        , average        ,          1,               9, Tinashe
    27,    7, rank   , True        , average        ,          2,               8, Joe Amabile; Mary Lou Retton
    27,    8, rank   , True        , average        ,          2,               6, DeMarcus Ware; Evanna Lynch
    27,    9, rank   , True        , average        ,          0,               4, 
    28,    1, percent, False       ,                ,          0,              12, 
    28,    2, percent, False       ,                ,          1,              12, Mary Wilson
    28,    3, percent, False       ,                ,          0,              11, 
    28,    4, percent, False       ,                ,          1,              11, Ray Lewis
    28,    5, percent, False       ,                ,          0,              10, 
    28,    6, percent, False       ,                ,          1,              10, Lamar Odom
    28,    7, percent, False       ,                ,          1,               9, Sailor Brinkley-Cook
    28,    8, percent, False       ,                ,          1,               8, Karamo Brown
    28,    9, percent, False       ,                ,          1,               7, Kate Flannery
    28,   10, percent, False       ,                ,          1,               6, Sean Spicer
    28,   11, percent, False       ,                ,          0,               5, 
    28,    1, percent, True        ,                ,          0,              12, 
    28,    2, percent, True        ,                ,          1,              12, Mary Wilson
    28,    3, percent, True        ,                ,          0,              11, 
    28,    4, percent, True        ,                ,          1,              11, Ray Lewis
    28,    5, percent, True        ,                ,          0,              10, 
    28,    6, percent, True        ,                ,          1,              10, Lamar Odom
    28,    7, percent, True        ,                ,          1,               9, Sailor Brinkley-Cook
    28,    8, percent, True        ,                ,          1,               8, Karamo Brown
    28,    9, percent, True        ,                ,          1,               7, Kate Flannery
    28,   10, percent, True        ,                ,          1,               6, Sean Spicer
    28,   11, percent, True        ,                ,          0,               5, 
    28,    1, rank   , False       , min            ,          0,              12, 
    28,    2, rank   , False       , min            ,          1,              12, Mary Wilson
    28,    3, rank   , False       , min            ,          0,              11, 
    28,    4, rank   , False       , min            ,          1,              11, Lamar Odom
    28,    5, rank   , False       , min            ,          0,              10, 
    28,    6, rank   , False       , min            ,          1,              10, Hannah Brown
    28,    7, rank   , False       , min            ,          1,               9, Karamo Brown
    28,    8, rank   , False       , min            ,          1,               8, Ray Lewis
    28,    9, rank   , False       , min            ,          1,               7, Sean Spicer
    28,   10, rank   , False       , min            ,          1,               6, James Van Der Beek
    28,   11, rank   , False       , min            ,          0,               5, 
    28,    1, rank   , True        , min            ,          0,              12, 
    28,    2, rank   , True        , min            ,          1,              12, Mary Wilson
    28,    3, rank   , True        , min            ,          0,              11, 
    28,    4, rank   , True        , min            ,          1,              11, Ray Lewis
    28,    5, rank   , True        , min            ,          0,              10, 
    28,    6, rank   , True        , min            ,          1,              10, Sean Spicer
    28,    7, rank   , True        , min            ,          1,               9, Lamar Odom
    28,    8, rank   , True        , min            ,          1,               8, Karamo Brown
    28,    9, rank   , True        , min            ,          1,               7, Kate Flannery
    28,   10, rank   , True        , min            ,          1,               6, Sailor Brinkley-Cook
    28,   11, rank   , True        , min            ,          0,               5, 
    28,    1, rank   , False       , average        ,          0,              12, 
    28,    2, rank   , False       , average        ,          1,              12, Mary Wilson
    28,    3, rank   , False       , average        ,          0,              11, 
    28,    4, rank   , False       , average        ,          1,              11, Lamar Odom
    28,    5, rank   , False       , average        ,          0,              10, 
    28,    6, rank   , False       , average        ,          1,              10, Hannah Brown
    28,    7, rank   , False       , average        ,          1,               9, Ray Lewis
    28,    8, rank   , False       , average        ,          1,               8, Karamo Brown
    28,    9, rank   , False       , average        ,          1,               7, Sean Spicer
    28,   10, rank   , False       , average        ,          1,               6, James Van Der Beek
    28,   11, rank   , False       , average        ,          0,               5, 
    28,    1, rank   , True        , average        ,          0,              12, 
    28,    2, rank   , True        , average        ,          1,              12, Mary Wilson
    28,    3, rank   , True        , average        ,          0,              11, 
    28,    4, rank   , True        , average        ,          1,              11, Ray Lewis
    28,    5, rank   , True        , average        ,          0,              10, 
    28,    6, rank   , True        , average        ,          1,              10, Sean Spicer
    28,    7, rank   , True        , average        ,          1,               9, Lamar Odom
    28,    8, rank   , True        , average        ,          1,               8, Karamo Brown
    28,    9, rank   , True        , average        ,          1,               7, Kate Flannery
    28,   10, rank   , True        , average        ,          1,               6, Sailor Brinkley-Cook
    28,   11, rank   , True        , average        ,          0,               5, 
    29,    1, percent, False       ,                ,          0,              15, 
    29,    2, percent, False       ,                ,          1,              15, Charles Oakley
    29,    3, percent, False       ,                ,          1,              14, Carole Baskin
    29,    4, percent, False       ,                ,          1,              13, Anne Heche
    29,    5, percent, False       ,                ,          1,              12, Jesse Metcalfe
    29,    6, percent, False       ,                ,          1,              11, Veron Davis
    29,    7, percent, False       ,                ,          1,              10, Monica Aldama
    29,    8, percent, False       ,                ,          1,               9, Jeannie Mai
    29,    9, percent, False       ,                ,          1,               8, Chrishell Stause
    29,   10, percent, False       ,                ,          2,               7, AJ McLean; Johnny Weir
    29,   11, percent, False       ,                ,          0,               5, 
    29,    1, percent, True        ,                ,          0,              15, 
    29,    2, percent, True        ,                ,          1,              15, Charles Oakley
    29,    3, percent, True        ,                ,          1,              14, Carole Baskin
    29,    4, percent, True        ,                ,          1,              13, Anne Heche
    29,    5, percent, True        ,                ,          1,              12, Jesse Metcalfe
    29,    6, percent, True        ,                ,          1,              11, Veron Davis
    29,    7, percent, True        ,                ,          1,              10, Monica Aldama
    29,    8, percent, True        ,                ,          1,               9, Jeannie Mai
    29,    9, percent, True        ,                ,          1,               8, Chrishell Stause
    29,   10, percent, True        ,                ,          2,               7, AJ McLean; Johnny Weir
    29,   11, percent, True        ,                ,          0,               5, 
    29,    1, rank   , False       , min            ,          0,              15, 
    29,    2, rank   , False       , min            ,          1,              15, Charles Oakley
    29,    3, rank   , False       , min            ,          1,              14, Carole Baskin
    29,    4, rank   , False       , min            ,          1,              13, Anne Heche
    29,    5, rank   , False       , min            ,          1,              12, Jesse Metcalfe
    29,    6, rank   , False       , min            ,          1,              11, Veron Davis
    29,    7, rank   , False       , min            ,          1,              10, Monica Aldama
    29,    8, rank   , False       , min            ,          1,               9, Chrishell Stause
    29,    9, rank   , False       , min            ,          1,               8, AJ McLean
    29,   10, rank   , False       , min            ,          2,               7, Johnny Weir; Jeannie Mai
    29,   11, rank   , False       , min            ,          0,               5, 
    29,    1, rank   , True        , min            ,          0,              15, 
    29,    2, rank   , True        , min            ,          1,              15, Charles Oakley
    29,    3, rank   , True        , min            ,          1,              14, Carole Baskin
    29,    4, rank   , True        , min            ,          1,              13, Anne Heche
    29,    5, rank   , True        , min            ,          1,              12, Jesse Metcalfe
    29,    6, rank   , True        , min            ,          1,              11, Veron Davis
    29,    7, rank   , True        , min            ,          1,              10, Monica Aldama
    29,    8, rank   , True        , min            ,          1,               9, Jeannie Mai
    29,    9, rank   , True        , min            ,          1,               8, Chrishell Stause
    29,   10, rank   , True        , min            ,          2,               7, AJ McLean; Johnny Weir
    29,   11, rank   , True        , min            ,          0,               5, 
    29,    1, rank   , False       , average        ,          0,              15, 
    29,    2, rank   , False       , average        ,          1,              15, Charles Oakley
    29,    3, rank   , False       , average        ,          1,              14, Carole Baskin
    29,    4, rank   , False       , average        ,          1,              13, Anne Heche
    29,    5, rank   , False       , average        ,          1,              12, Jesse Metcalfe
    29,    6, rank   , False       , average        ,          1,              11, Veron Davis
    29,    7, rank   , False       , average        ,          1,              10, Monica Aldama
    29,    8, rank   , False       , average        ,          1,               9, Chrishell Stause
    29,    9, rank   , False       , average        ,          1,               8, AJ McLean
    29,   10, rank   , False       , average        ,          2,               7, Johnny Weir; Jeannie Mai
    29,   11, rank   , False       , average        ,          0,               5, 
    29,    1, rank   , True        , average        ,          0,              15, 
    29,    2, rank   , True        , average        ,          1,              15, Charles Oakley
    29,    3, rank   , True        , average        ,          1,              14, Carole Baskin
    29,    4, rank   , True        , average        ,          1,              13, Anne Heche
    29,    5, rank   , True        , average        ,          1,              12, Jesse Metcalfe
    29,    6, rank   , True        , average        ,          1,              11, Veron Davis
    29,    7, rank   , True        , average        ,          1,              10, Monica Aldama
    29,    8, rank   , True        , average        ,          1,               9, Jeannie Mai
    29,    9, rank   , True        , average        ,          1,               8, Chrishell Stause
    29,   10, rank   , True        , average        ,          2,               7, AJ McLean; Johnny Weir
    29,   11, rank   , True        , average        ,          0,               5, 
    30,    1, percent, False       ,                ,          0,              15, 
    30,    2, percent, False       ,                ,          1,              15, Martin Kove
    30,    3, percent, False       ,                ,          1,              14, Christine Chiu
    30,    4, percent, False       ,                ,          2,              13, Melanie C; Brian Austin Green
    30,    5, percent, False       ,                ,          1,              11, Matt James
    30,    6, percent, False       ,                ,          1,              10, Kenya Moore
    30,    7, percent, False       ,                ,          1,               9, Suni Lee
    30,    8, percent, False       ,                ,          2,               8, "Mike ""The Miz"" Mizanin; Olivia Jade"
    30,    9, percent, False       ,                ,          2,               6, Jimmie Allen; Melora Hardin
    30,   10, percent, False       ,                ,          0,               4, 
    30,    1, percent, True        ,                ,          0,              15, 
    30,    2, percent, True        ,                ,          1,              15, Martin Kove
    30,    3, percent, True        ,                ,          1,              14, Christine Chiu
    30,    4, percent, True        ,                ,          2,              13, Brian Austin Green; Melanie C
    30,    5, percent, True        ,                ,          1,              11, Matt James
    30,    6, percent, True        ,                ,          1,              10, Kenya Moore
    30,    7, percent, True        ,                ,          1,               9, "Mike ""The Miz"" Mizanin"
    30,    8, percent, True        ,                ,          2,               8, Olivia Jade; Suni Lee
    30,    9, percent, True        ,                ,          2,               6, Jimmie Allen; Melora Hardin
    30,   10, percent, True        ,                ,          0,               4, 
    30,    1, rank   , False       , min            ,          0,              15, 
    30,    2, rank   , False       , min            ,          1,              15, Martin Kove
    30,    3, rank   , False       , min            ,          1,              14, Christine Chiu
    30,    4, rank   , False       , min            ,          2,              13, Melanie C; Matt James
    30,    5, rank   , False       , min            ,          1,              11, Brian Austin Green
    30,    6, rank   , False       , min            ,          1,              10, Kenya Moore
    30,    7, rank   , False       , min            ,          1,               9, "Mike ""The Miz"" Mizanin"
    30,    8, rank   , False       , min            ,          2,               8, Olivia Jade; Jimmie Allen
    30,    9, rank   , False       , min            ,          2,               6, Melora Hardin; Suni Lee
    30,   10, rank   , False       , min            ,          0,               4, 
    30,    1, rank   , True        , min            ,          0,              15, 
    30,    2, rank   , True        , min            ,          1,              15, Martin Kove
    30,    3, rank   , True        , min            ,          1,              14, Christine Chiu
    30,    4, rank   , True        , min            ,          2,              13, Matt James; Brian Austin Green
    30,    5, rank   , True        , min            ,          1,              11, Melanie C
    30,    6, rank   , True        , min            ,          1,              10, Kenya Moore
    30,    7, rank   , True        , min            ,          1,               9, "Mike ""The Miz"" Mizanin"
    30,    8, rank   , True        , min            ,          2,               8, Jimmie Allen; Iman Shumpert
    30,    9, rank   , True        , min            ,          2,               6, Melora Hardin; Olivia Jade
    30,   10, rank   , True        , min            ,          0,               4, 
    30,    1, rank   , False       , average        ,          0,              15, 
    30,    2, rank   , False       , average        ,          1,              15, Martin Kove
    30,    3, rank   , False       , average        ,          1,              14, Christine Chiu
    30,    4, rank   , False       , average        ,          2,              13, Melanie C; Matt James
    30,    5, rank   , False       , average        ,          1,              11, Brian Austin Green
    30,    6, rank   , False       , average        ,          1,              10, Kenya Moore
    30,    7, rank   , False       , average        ,          1,               9, "Mike ""The Miz"" Mizanin"
    30,    8, rank   , False       , average        ,          2,               8, Olivia Jade; Jimmie Allen
    30,    9, rank   , False       , average        ,          2,               6, Melora Hardin; Suni Lee
    30,   10, rank   , False       , average        ,          0,               4, 
    30,    1, rank   , True        , average        ,          0,              15, 
    30,    2, rank   , True        , average        ,          1,              15, Martin Kove
    30,    3, rank   , True        , average        ,          1,              14, Christine Chiu
    30,    4, rank   , True        , average        ,          2,              13, Matt James; Brian Austin Green
    30,    5, rank   , True        , average        ,          1,              11, Melanie C
    30,    6, rank   , True        , average        ,          1,              10, Kenya Moore
    30,    7, rank   , True        , average        ,          1,               9, "Mike ""The Miz"" Mizanin"
    30,    8, rank   , True        , average        ,          2,               8, Jimmie Allen; Olivia Jade
    30,    9, rank   , True        , average        ,          2,               6, Melora Hardin; Cody Rigsby
    30,   10, rank   , True        , average        ,          0,               4, 
    31,    1, percent, False       ,                ,          1,              16, Jason Lewis
    31,    2, percent, False       ,                ,          1,              15, Teresa Giudice
    31,    3, percent, False       ,                ,          1,              14, Cheryl Ladd
    31,    4, percent, False       ,                ,          1,              13, Sam Champion
    31,    5, percent, False       ,                ,          1,              12, Joseph Baena
    31,    6, percent, False       ,                ,          1,              11, Selma Blair
    31,    7, percent, False       ,                ,          1,              10, Jessie James Decker
    31,    8, percent, False       ,                ,          2,               9, Jordin Sparks; Heidi D'Amelio
    31,    9, percent, False       ,                ,          2,               7, Vinny Guadagnino; Trevor Donovan
    31,   10, percent, False       ,                ,          0,               5, 
    31,    1, percent, True        ,                ,          1,              16, Jason Lewis
    31,    2, percent, True        ,                ,          1,              15, Teresa Giudice
    31,    3, percent, True        ,                ,          1,              14, Cheryl Ladd
    31,    4, percent, True        ,                ,          1,              13, Sam Champion
    31,    5, percent, True        ,                ,          1,              12, Joseph Baena
    31,    6, percent, True        ,                ,          1,              11, Selma Blair
    31,    7, percent, True        ,                ,          1,              10, Jessie James Decker
    31,    8, percent, True        ,                ,          2,               9, Jordin Sparks; Vinny Guadagnino
    31,    9, percent, True        ,                ,          2,               7, Heidi D'Amelio; Trevor Donovan
    31,   10, percent, True        ,                ,          0,               5, 
    31,    1, rank   , False       , min            ,          1,              16, Jason Lewis
    31,    2, rank   , False       , min            ,          1,              15, Teresa Giudice
    31,    3, rank   , False       , min            ,          1,              14, Cheryl Ladd
    31,    4, rank   , False       , min            ,          1,              13, Sam Champion
    31,    5, rank   , False       , min            ,          1,              12, Joseph Baena
    31,    6, rank   , False       , min            ,          1,              11, Jessie James Decker
    31,    7, rank   , False       , min            ,          1,              10, Jordin Sparks
    31,    8, rank   , False       , min            ,          2,               9, Heidi D'Amelio; Vinny Guadagnino
    31,    9, rank   , False       , min            ,          2,               7, Trevor Donovan; Daniel Durant
    31,   10, rank   , False       , min            ,          0,               5, 
    31,    1, rank   , True        , min            ,          1,              16, Jason Lewis
    31,    2, rank   , True        , min            ,          1,              15, Teresa Giudice
    31,    3, rank   , True        , min            ,          1,              14, Cheryl Ladd
    31,    4, rank   , True        , min            ,          1,              13, Sam Champion
    31,    5, rank   , True        , min            ,          1,              12, Joseph Baena
    31,    6, rank   , True        , min            ,          1,              11, Selma Blair
    31,    7, rank   , True        , min            ,          1,              10, Jessie James Decker
    31,    8, rank   , True        , min            ,          2,               9, Vinny Guadagnino; Jordin Sparks
    31,    9, rank   , True        , min            ,          2,               7, Trevor Donovan; Heidi D'Amelio
    31,   10, rank   , True        , min            ,          0,               5, 
    31,    1, rank   , False       , average        ,          1,              16, Jason Lewis
    31,    2, rank   , False       , average        ,          1,              15, Teresa Giudice
    31,    3, rank   , False       , average        ,          1,              14, Cheryl Ladd
    31,    4, rank   , False       , average        ,          1,              13, Sam Champion
    31,    5, rank   , False       , average        ,          1,              12, Joseph Baena
    31,    6, rank   , False       , average        ,          1,              11, Jessie James Decker
    31,    7, rank   , False       , average        ,          1,              10, Jordin Sparks
    31,    8, rank   , False       , average        ,          2,               9, Heidi D'Amelio; Vinny Guadagnino
    31,    9, rank   , False       , average        ,          2,               7, Trevor Donovan; Daniel Durant
    31,   10, rank   , False       , average        ,          0,               5, 
    31,    1, rank   , True        , average        ,          1,              16, Jason Lewis
    31,    2, rank   , True        , average        ,          1,              15, Teresa Giudice
    31,    3, rank   , True        , average        ,          1,              14, Cheryl Ladd
    31,    4, rank   , True        , average        ,          1,              13, Sam Champion
    31,    5, rank   , True        , average        ,          1,              12, Joseph Baena
    31,    6, rank   , True        , average        ,          1,              11, Selma Blair
    31,    7, rank   , True        , average        ,          1,              10, Jessie James Decker
    31,    8, rank   , True        , average        ,          2,               9, Vinny Guadagnino; Jordin Sparks
    31,    9, rank   , True        , average        ,          2,               7, Trevor Donovan; Heidi D'Amelio
    31,   10, rank   , True        , average        ,          0,               5, 
    32,    1, percent, False       ,                ,          1,              14, Matt Walsh
    32,    2, percent, False       ,                ,          1,              13, Jamie Lynn Spears
    32,    3, percent, False       ,                ,          1,              12, Tyson Beckford
    32,    4, percent, False       ,                ,          1,              11, Adrian Peterson
    32,    5, percent, False       ,                ,          1,              10, Lele Pons
    32,    6, percent, False       ,                ,          1,               9, Mira Sorvino
    32,    7, percent, False       ,                ,          1,               8, Mauricio Umansky
    32,    8, percent, False       ,                ,          1,               7, Barry Williams
    32,    9, percent, False       ,                ,          1,               6, Harry Jowsey
    32,   10, percent, False       ,                ,          0,               5, 
    32,   11, percent, False       ,                ,          0,               5, 
    32,    1, percent, True        ,                ,          1,              14, Matt Walsh
    32,    2, percent, True        ,                ,          1,              13, Jamie Lynn Spears
    32,    3, percent, True        ,                ,          1,              12, Tyson Beckford
    32,    4, percent, True        ,                ,          1,              11, Adrian Peterson
    32,    5, percent, True        ,                ,          1,              10, Mira Sorvino
    32,    6, percent, True        ,                ,          1,               9, Mauricio Umansky
    32,    7, percent, True        ,                ,          1,               8, Lele Pons
    32,    8, percent, True        ,                ,          1,               7, Barry Williams
    32,    9, percent, True        ,                ,          1,               6, Harry Jowsey
    32,   10, percent, True        ,                ,          0,               5, 
    32,   11, percent, True        ,                ,          0,               5, 
    32,    1, rank   , False       , min            ,          1,              14, Matt Walsh
    32,    2, rank   , False       , min            ,          1,              13, Jamie Lynn Spears
    32,    3, rank   , False       , min            ,          1,              12, Tyson Beckford
    32,    4, rank   , False       , min            ,          1,              11, Adrian Peterson
    32,    5, rank   , False       , min            ,          1,              10, Mira Sorvino
    32,    6, rank   , False       , min            ,          1,               9, Lele Pons
    32,    7, rank   , False       , min            ,          1,               8, Mauricio Umansky
    32,    8, rank   , False       , min            ,          1,               7, Barry Williams
    32,    9, rank   , False       , min            ,          1,               6, Harry Jowsey
    32,   10, rank   , False       , min            ,          0,               5, 
    32,   11, rank   , False       , min            ,          0,               5, 
    32,    1, rank   , True        , min            ,          1,              14, Matt Walsh
    32,    2, rank   , True        , min            ,          1,              13, Jamie Lynn Spears
    32,    3, rank   , True        , min            ,          1,              12, Tyson Beckford
    32,    4, rank   , True        , min            ,          1,              11, Adrian Peterson
    32,    5, rank   , True        , min            ,          1,              10, Mira Sorvino
    32,    6, rank   , True        , min            ,          1,               9, Mauricio Umansky
    32,    7, rank   , True        , min            ,          1,               8, Charity Lawson
    32,    8, rank   , True        , min            ,          1,               7, Lele Pons
    32,    9, rank   , True        , min            ,          1,               6, Barry Williams
    32,   10, rank   , True        , min            ,          0,               5, 
    32,   11, rank   , True        , min            ,          0,               5, 
    32,    1, rank   , False       , average        ,          1,              14, Matt Walsh
    32,    2, rank   , False       , average        ,          1,              13, Jamie Lynn Spears
    32,    3, rank   , False       , average        ,          1,              12, Tyson Beckford
    32,    4, rank   , False       , average        ,          1,              11, Adrian Peterson
    32,    5, rank   , False       , average        ,          1,              10, Mira Sorvino
    32,    6, rank   , False       , average        ,          1,               9, Lele Pons
    32,    7, rank   , False       , average        ,          1,               8, Mauricio Umansky
    32,    8, rank   , False       , average        ,          1,               7, Barry Williams
    32,    9, rank   , False       , average        ,          1,               6, Harry Jowsey
    32,   10, rank   , False       , average        ,          0,               5, 
    32,   11, rank   , False       , average        ,          0,               5, 
    32,    1, rank   , True        , average        ,          1,              14, Matt Walsh
    32,    2, rank   , True        , average        ,          1,              13, Jamie Lynn Spears
    32,    3, rank   , True        , average        ,          1,              12, Tyson Beckford
    32,    4, rank   , True        , average        ,          1,              11, Adrian Peterson
    32,    5, rank   , True        , average        ,          1,              10, Mira Sorvino
    32,    6, rank   , True        , average        ,          1,               9, Mauricio Umansky
    32,    7, rank   , True        , average        ,          1,               8, Charity Lawson
    32,    8, rank   , True        , average        ,          1,               7, Lele Pons
    32,    9, rank   , True        , average        ,          1,               6, Barry Williams
    32,   10, rank   , True        , average        ,          0,               5, 
    32,   11, rank   , True        , average        ,          0,               5, 
    33,    1, percent, False       ,                ,          0,              13, 
    33,    2, percent, False       ,                ,          2,              13, Tori Spelling; Anna Delvey
    33,    3, percent, False       ,                ,          2,              11, Brooks Nader; Eric Roberts
    33,    4, percent, False       ,                ,          1,               9, Reginald VelJohnson
    33,    5, percent, False       ,                ,          1,               8, Phaedra Parks
    33,    6, percent, False       ,                ,          1,               7, Jenn Tran
    33,    7, percent, False       ,                ,          1,               6, Joey Graziadei
    33,    8, percent, False       ,                ,          0,               5, 
    33,    9, percent, False       ,                ,          0,               5, 
    33,    1, percent, True        ,                ,          0,              13, 
    33,    2, percent, True        ,                ,          2,              13, Anna Delvey; Tori Spelling
    33,    3, percent, True        ,                ,          2,              11, Eric Roberts; Reginald VelJohnson
    33,    4, percent, True        ,                ,          1,               9, Brooks Nader
    33,    5, percent, True        ,                ,          1,               8, Phaedra Parks
    33,    6, percent, True        ,                ,          1,               7, Jenn Tran
    33,    7, percent, True        ,                ,          1,               6, Dwight Howard
    33,    8, percent, True        ,                ,          0,               5, 
    33,    9, percent, True        ,                ,          0,               5, 
    33,    1, rank   , False       , min            ,          0,              13, 
    33,    2, rank   , False       , min            ,          2,              13, Anna Delvey; Tori Spelling
    33,    3, rank   , False       , min            ,          2,              11, Eric Roberts; Brooks Nader
    33,    4, rank   , False       , min            ,          1,               9, Reginald VelJohnson
    33,    5, rank   , False       , min            ,          1,               8, Phaedra Parks
    33,    6, rank   , False       , min            ,          1,               7, Jenn Tran
    33,    7, rank   , False       , min            ,          1,               6, Dwight Howard
    33,    8, rank   , False       , min            ,          0,               5, 
    33,    9, rank   , False       , min            ,          0,               5, 
    33,    1, rank   , True        , min            ,          0,              13, 
    33,    2, rank   , True        , min            ,          2,              13, Anna Delvey; Tori Spelling
    33,    3, rank   , True        , min            ,          2,              11, Eric Roberts; Reginald VelJohnson
    33,    4, rank   , True        , min            ,          1,               9, Brooks Nader
    33,    5, rank   , True        , min            ,          1,               8, Phaedra Parks
    33,    6, rank   , True        , min            ,          1,               7, Danny Amendola
    33,    7, rank   , True        , min            ,          1,               6, Jenn Tran
    33,    8, rank   , True        , min            ,          0,               5, 
    33,    9, rank   , True        , min            ,          0,               5, 
    33,    1, rank   , False       , average        ,          0,              13, 
    33,    2, rank   , False       , average        ,          2,              13, Anna Delvey; Tori Spelling
    33,    3, rank   , False       , average        ,          2,              11, Eric Roberts; Brooks Nader
    33,    4, rank   , False       , average        ,          1,               9, Reginald VelJohnson
    33,    5, rank   , False       , average        ,          1,               8, Phaedra Parks
    33,    6, rank   , False       , average        ,          1,               7, Jenn Tran
    33,    7, rank   , False       , average        ,          1,               6, Dwight Howard
    33,    8, rank   , False       , average        ,          0,               5, 
    33,    9, rank   , False       , average        ,          0,               5, 
    33,    1, rank   , True        , average        ,          0,              13, 
    33,    2, rank   , True        , average        ,          2,              13, Anna Delvey; Tori Spelling
    33,    3, rank   , True        , average        ,          2,              11, Eric Roberts; Reginald VelJohnson
    33,    4, rank   , True        , average        ,          1,               9, Brooks Nader
    33,    5, rank   , True        , average        ,          1,               8, Phaedra Parks
    33,    6, rank   , True        , average        ,          1,               7, Danny Amendola
    33,    7, rank   , True        , average        ,          1,               6, Jenn Tran
    33,    8, rank   , True        , average        ,          0,               5, 
    33,    9, rank   , True        , average        ,          0,               5, 
    34,    1, percent, False       ,                ,          0,              14, 
    34,    2, percent, False       ,                ,          2,              14, Baron Davis; Corey Feldman
    34,    3, percent, False       ,                ,          1,              12, Lauren Jauregui
    34,    4, percent, False       ,                ,          1,              11, Hilaria Baldwin
    34,    5, percent, False       ,                ,          0,              10, 
